mgrs,Date,Incident Type,Incident Category,Target Category,target,force_type,date_time_occ,mgrs_X,mgrs_Y,City,Province
38SMB4392,10-May-08,Explosive Hazard,Unknown Explosion,NULL,NULL,,5/10/2008 13:00,44.38728937,33.36572439,Adhamiya,Baghdad
38SLF3718519438,10-May-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,5/10/2008 13:09,43.1865607,36.30620656,Al-Hamdaniya,Ninewa
38SMB5549592816,10-May-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,5/10/2008 13:14,44.52155706,33.37367452,Al Sadr,Baghdad
38SLF312240,10-May-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,5/10/2008 13:14,43.11894331,36.34628327,Mosul,Ninewa
38SLF371194,10-May-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,5/10/2008 13:30,43.18562233,36.30584978,Al-Hamdaniya,Ninewa
38SMB5550092900,10-May-08,Explosive Hazard,IED Found/Cleared,Patrol,Coalition,CF,5/10/2008 13:43,44.52160666,33.37443237,Al Sadr,Baghdad
38SKF7639020570,10-May-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,5/10/2008 13:43,42.50959808,36.30421916,Telafar,Ninewa
38SMB4620087400,10-May-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,5/10/2008 14:03,44.4219598,33.32440006,Al Resafa,Baghdad
38SMB5550092900,10-May-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,5/10/2008 14:05,44.52160666,33.37443237,Al Sadr,Baghdad
38SMB4732093500,10-May-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,5/10/2008 14:07,44.43363666,33.37947397,Al Sadr,Baghdad
38SLF3170023800,10-May-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,5/10/2008 14:34,43.12455569,36.34456872,Mosul,Ninewa
38SMB4640069400,10-May-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,5/10/2008 14:49,44.42517219,33.16205779,Mahmoudiya,Baghdad
38SMB4696,10-May-08,Enemy Action,Direct Fire,NULL,NULL,,5/10/2008 15:00,44.41929603,33.40195677,Adhamiya,Baghdad
38SMB4330797642,10-May-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,5/10/2008 15:00,44.39023403,33.41662751,Adhamiya,Baghdad
38SLE77336240,10-May-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,5/10/2008 15:20,43.64242338,35.79805193,Makhmur,Erbil
38SMB5435190877,10-May-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,5/10/2008 15:21,44.50935725,33.35613767,Al Sadr,Baghdad
38SMB4846092502,10-May-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,5/10/2008 15:27,44.44594939,33.37052791,Al Sadr,Baghdad
38SMC3610062040,10-May-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,5/10/2008 15:30,44.3080815,33.99700821,Balad,Salah al-Din
38SLE7730062400,10-May-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,5/10/2008 15:30,43.64209145,35.79804818,Makhmur,Erbil
38SMB49856727,10-May-08,Explosive Hazard,IED Explosion,Recovery,Coalition,CF,5/10/2008 15:32,44.46228714,33.14301099,Mahmoudiya,Baghdad
38SMB3792,10-May-08,Enemy Action,Indirect Fire,NULL,NULL,,5/10/2008 15:45,44.32279725,33.36538935,Khadamiya,Baghdad
38SMB2366,10-May-08,Explosive Hazard,IED Explosion,NULL,NULL,,5/10/2008 16:00,44.17452766,33.1299813,Mahmoudiya,Baghdad
38SMB4299,10-May-08,Enemy Action,Direct Fire,NULL,NULL,,5/10/2008 16:00,44.37608961,33.42880573,Adhamiya,Baghdad
